ims_org_id,bed_id,license_beds,census_beds,staffed_beds
INS00002754,4,6,2,3
INS00109058,18,66,55,66
INS00109058,8,66,55,66
INS00073978,18,64,49,64
INS00073978,12,64,49,64
INS00075539,18,110,100,110
INS00075539,8,110,100,110
INS00119169,18,94,70,94
INS00109358,18,126,105,126
INS00109358,8,126,105,126
INS00119169,8,94,70,94
INS00646760,18,40,30,40
INS00646760,5,40,30,40
INS00005830,4,7,4,5
INS00005830,5,61,31,43
INS00005830,18,68,35,48
INS00036013,18,148,115,148
INS00036013,8,148,115,148
INS00002534,16,14,6,10
INS00002534,18,143,65,100
INS00002534,4,9,4,6
INS00002534,5,120,55,84
INS00527863,8,40,40,40
INS00527863,18,40,40,40
INS00111623,18,120,105,120
INS00111623,8,120,105,120
INS00081047,18,50,42,50
INS00081047,5,50,42,50
INS00106183,12,185,170,185
INS00106183,18,185,170,185
INS00035464,18,120,95,120
INS00035464,8,120,95,120
INS00006080,5,372,113,226
INS00006080,18,411,125,250
INS00061101,18,260,260,260
INS00061101,12,260,260,260
INS00006080,4,39,12,24
INS00405948,18,74,50,74
INS00405948,4,8,5,8
INS00405948,5,66,45,66
INS00114880,8,225,220,225
INS00114880,18,225,220,225
INS00108965,8,28,26,28
INS00108965,18,28,26,28
INS00001779,18,95,40,95
INS00001779,4,5,2,5
INS00001779,5,90,38,90
INS00003343,5,34,15,34
INS00003343,18,34,15,34
INS00006727,12,9,9,9
INS00006727,8,32,32,32
INS00006727,18,78,78,78
INS00006727,5,37,37,37
INS00112297,18,57,30,57
INS00112297,8,57,30,57
INS00037004,8,245,232,245
INS00037004,18,245,232,245
INS00036276,8,48,45,48
INS00076430,8,40,34,40
INS00036276,18,48,45,48
INS00076430,18,40,34,40
INS00113736,18,75,55,75
INS00113736,8,75,55,75
INS00000952,5,230,193,230
INS00000952,4,27,23,27
INS00000952,18,257,216,257
INS00029897,8,120,115,120
INS00029897,18,120,115,120
INS00035613,8,150,126,150
INS00035613,18,150,126,150
INS00074345,8,98,50,98
INS00074345,18,98,50,98
INS00014266,8,280,231,280
INS00014266,18,280,231,280
INS00001422,4,14,8,13
INS00001422,18,152,90,140
INS00001422,5,131,78,121
INS00001422,6,7,4,6
INS00007335,8,104,90,104
INS00007335,18,104,90,104
INS00039920,18,218,190,218
INS00039920,8,218,190,218
INS00076157,8,134,127,134
INS00076157,18,134,127,134
INS00035092,8,54,53,54
INS00035092,18,54,53,54
INS00109594,8,82,46,50
INS00109594,18,82,46,50
INS00035231,8,355,340,355
INS00035231,18,355,340,355
INS00109703,8,49,48,49
INS00109703,18,49,48,49
INS00074964,8,360,320,360
INS00074964,18,360,320,360
INS00001942,18,287,100,110
INS00001942,5,256,89,98
INS00001942,4,31,11,12
INS00037873,8,122,116,122
INS00037873,18,122,116,122
INS00038696,18,80,56,80
INS00038696,8,80,56,80
INS00596363,14,15,14,15
INS00596363,18,15,14,15
INS00079801,18,296,296,296
INS00079801,8,296,296,296
INS00037415,18,85,70,85
INS00037415,8,85,70,85
INS00345086,18,76,76,76
INS00345086,8,76,76,76
INS00078362,8,35,35,35
INS00078362,18,35,35,35
INS00112481,18,54,45,54
INS00112481,8,54,45,54
INS00080068,18,240,216,240
INS00080068,8,240,216,240
INS00114069,8,136,125,136
INS00114069,18,136,125,136
INS00006491,4,4,1,4
INS00006491,18,89,24,89
INS00006491,5,45,12,45
INS00006491,16,40,11,40
INS00036676,18,110,70,110
INS00036676,8,110,70,110
INS00039138,8,120,115,120
INS00039138,18,120,115,120
INS00011197,12,50,25,50
INS00011197,18,50,25,50
INS00038240,8,151,115,127
INS00038240,18,151,115,127
INS00000834,5,68,45,68
INS00000834,18,77,51,77
INS00000834,4,9,6,9
INS00109182,8,80,76,80
INS00109182,18,80,76,80
INS00076639,8,37,32,37
INS00039264,8,58,51,58
INS00076639,18,37,32,37
INS00039264,18,58,51,58
INS00113460,18,448,429,448
INS00113460,8,448,429,448
INS00040315,18,527,517,527
INS00040315,8,527,517,527
INS00076961,18,157,91,157
INS00076961,8,157,91,157
INS00078166,18,45,32,45
INS00078166,8,45,32,45
INS00038322,8,134,124,134
INS00038322,18,134,124,134
INS00113287,18,100,95,100
INS00113287,8,100,95,100
INS00113844,8,18,10,18
INS00113844,18,18,10,18
INS00005488,2,16,15,16
INS00005488,6,42,40,42
INS00005488,4,86,82,86
INS00005488,18,687,652,687
INS00005488,5,543,515,543
INS00077590,8,84,70,84
INS00006912,18,416,240,246
INS00077590,18,84,70,84
INS00006912,12,416,240,246
INS00080535,8,100,100,100
INS00080535,18,100,100,100
INS00112871,18,42,34,42
INS00112871,8,42,34,42
INS00077799,8,108,108,108
INS00077799,18,108,108,108
INS00074580,18,140,131,140
INS00074580,8,140,131,140
INS00000619,5,22,10,22
INS00000619,18,22,10,22
INS00087588,8,115,110,115
INS00087588,18,115,110,115
INS00044944,18,96,90,96
INS00044944,8,96,90,96
INS00636495,5,150,75,82
INS00636495,18,150,75,82
INS00038077,8,80,65,80
INS00038077,18,80,65,80
INS00114136,8,29,22,29
INS00114136,18,29,22,29
INS00039657,8,150,137,150
INS00039657,18,150,137,150
INS00112668,18,150,150,150
INS00112668,8,150,150,150
INS00001806,18,193,42,193
INS00001806,5,182,40,182
INS00001806,4,11,2,11
INS00494291,18,80,78,80
INS00494291,8,80,78,80
INS00528089,18,120,115,120
INS00528089,8,120,115,120
INS00074562,8,97,96,97
INS00074562,18,97,96,97
INS00080517,8,160,141,160
INS00080517,18,160,141,160
INS00077974,8,321,280,321
INS00077974,18,321,280,321
INS00080135,8,89,87,89
INS00080135,18,89,87,89
INS00005691,4,5,2,5
INS00005691,5,20,8,20
INS00005691,18,25,10,25
INS00004888,18,176,72,100
INS00004888,5,176,72,100
INS00000827,18,150,100,150
INS00000827,4,13,9,13
INS00000827,5,113,75,113
INS00000827,6,24,16,24
INS00037968,8,112,70,112
INS00037968,18,112,70,112
INS00076342,8,60,51,60
INS00111707,8,99,65,99
INS00076342,18,60,51,60
INS00111707,18,99,65,99
INS00111888,8,120,89,95
INS00111888,18,120,89,95
INS00078785,18,24,14,24
INS00078785,8,24,14,24
INS00121127,18,10,5,10
INS00121127,5,10,5,10
INS00003768,5,25,12,25
INS00003768,18,25,12,25
INS00074582,8,53,50,53
INS00074582,18,53,50,53
INS00074721,8,49,44,49
INS00074721,18,49,44,49
INS00076354,8,201,170,201
INS00076354,18,201,170,201
INS00005169,5,14,10,14
INS00005169,4,1,1,1
INS00005169,16,6,4,5
INS00005169,18,21,15,20
INS00076663,18,79,75,79
INS00076663,8,79,75,79
INS00076802,8,124,116,124
INS00076802,18,124,116,124
INS00035196,8,128,125,128
INS00035196,18,128,125,128
INS00515775,18,32,18,32
INS00515775,5,32,18,32
INS00075320,18,85,80,85
INS00075320,8,85,80,85
INS00078226,18,72,68,72
INS00074703,18,59,50,59
INS00078226,8,72,68,72
INS00074703,8,59,50,59
INS00003448,6,41,20,41
INS00003448,4,16,8,16
INS00003448,18,155,75,155
INS00003448,5,98,47,98
INS00527949,8,27,26,27
INS00527949,18,27,26,27
INS00034409,18,240,226,240
INS00034409,8,240,226,240
INS00564861,16,12,8,12
INS00564861,14,34,21,34
INS00564861,18,46,29,46
INS00074261,8,97,77,97
INS00074261,18,97,77,97
INS00085281,18,80,77,80
INS00085281,8,80,77,80
INS00075170,18,120,112,120
INS00075170,8,120,112,120
INS00002926,5,49,47,49
INS00002926,18,49,47,49
INS00079446,18,118,55,118
INS00079446,8,118,55,118
INS00001046,5,399,264,306
INS00001046,4,54,36,42
INS00001046,18,453,300,348
INS00077722,8,52,48,52
INS00077722,18,52,48,52
INS00005187,2,29,24,28
INS00037277,18,123,101,123
INS00005187,6,73,60,70
INS00005187,5,439,357,420
INS00005187,19,43,36,42
INS00074243,8,183,167,183
INS00005187,4,39,32,38
INS00005187,10,86,71,83
INS00005187,18,709,580,681
INS00074243,18,183,167,183
INS00037277,8,123,101,123
INS00119280,12,88,70,88
INS00119280,18,88,70,88
INS00113429,8,130,125,130
INS00113429,18,130,125,130
INS00005849,18,150,70,150
INS00005849,5,138,64,138
INS00005849,4,12,6,12
INS00112049,8,242,140,242
INS00112049,18,242,140,242
INS00003088,4,10,5,10
INS00003088,5,89,45,89
INS00003088,18,99,50,99
INS00002606,18,115,43,60
INS00002606,5,46,17,24
INS00578313,18,127,60,127
INS00002606,16,63,24,33
INS00076122,8,84,70,84
INS00002606,4,6,2,3
INS00578313,5,127,60,127
INS00076122,18,84,70,84
INS00116401,18,28,15,28
INS00116401,5,16,9,16
INS00116401,16,12,6,12
INS00039829,8,113,101,113
INS00039829,18,113,101,113
INS00111568,18,60,47,56
INS00111568,8,60,47,56
INS00079766,8,50,50,50
INS00079766,18,50,50,50
INS00001366,5,209,76,209
INS00001366,18,219,80,219
INS00001366,4,10,4,10
INS00000745,14,15,10,12
INS00000745,18,387,278,295
INS00000745,5,220,141,146
INS00000745,4,32,16,24
INS00000745,12,120,111,113
INS00001282,11,11,9,11
INS00001282,18,178,150,178
INS00001282,4,34,29,34
INS00001282,5,133,112,133
INS00037737,18,110,101,110
INS00037737,8,110,101,110
INS00075022,8,128,120,128
INS00075022,18,128,120,128
INS00079682,8,59,51,59
INS00548588,8,130,112,130
INS00034016,8,130,118,130
INS00548588,18,130,112,130
INS00079682,18,59,51,59
INS00034016,18,130,118,130
INS00077504,8,144,135,144
INS00077504,18,144,135,144
INS00109562,8,35,35,35
INS00109562,18,35,35,35
INS00034895,18,128,110,128
INS00034895,8,128,110,128
INS00040472,4,8,4,8
INS00040472,5,68,26,68
INS00040472,18,76,30,76
INS00001974,5,20,16,20
INS00001974,4,5,4,5
INS00001974,18,25,20,25
INS00035589,18,130,128,130
INS00035589,8,130,128,130
INS00001294,4,8,5,8
INS00001294,18,59,40,59
INS00001294,5,51,35,51
INS00480795,18,400,300,400
INS00480795,6,50,40,50
INS00480795,5,325,245,325
INS00480795,10,25,15,25
INS00037417,8,120,100,120
INS00037417,18,120,100,120
INS00538306,18,44,44,44
INS00538306,5,44,44,44
INS00003375,18,20,6,12
INS00003375,5,20,6,12
INS00112347,8,70,55,70
INS00112347,18,70,55,70
INS00005547,5,21,17,21
INS00005547,18,22,18,22
INS00005547,4,1,1,1
INS00601959,18,104,0,104
INS00601959,5,104,0,104
INS00002579,4,8,8,8
INS00002579,8,68,66,68
INS00002579,18,124,120,124
INS00002579,5,48,46,48
INS00034575,8,240,224,240
INS00034575,18,240,224,240
INS00034336,18,110,80,110
INS00034336,8,110,80,110
INS00109003,8,123,120,123
INS00109003,18,123,120,123
INS00065530,18,88,59,76
INS00065530,8,88,59,76
INS00035268,8,300,292,300
INS00035268,18,300,292,300
INS00078094,8,55,40,55
INS00078094,18,55,40,55
INS00646844,16,41,41,41
INS00646844,18,41,41,41
INS00034269,18,80,55,80
INS00000695,5,661,411,582
INS00000695,4,60,37,53
INS00000695,18,772,480,680
INS00000695,6,51,32,45
INS00034269,8,80,55,80
INS00003835,4,13,4,13
INS00003835,5,59,18,59
INS00003835,18,99,30,99
INS00003835,2,27,8,27
INS00034729,18,116,75,116
INS00034729,8,116,75,116
INS00110035,18,77,75,77
INS00110035,8,77,75,77
INS00035556,18,60,57,60
INS00035556,8,60,57,60
INS00109323,18,24,24,24
INS00109323,8,24,24,24
INS00003363,4,15,5,8
INS00003363,18,99,35,54
INS00003363,5,84,30,46
INS00590117,5,47,45,47
INS00590117,18,47,45,47
INS00002908,5,30,27,30
INS00002908,18,30,27,30
INS00001687,18,82,61,82
INS00001687,5,74,55,74
INS00001687,4,8,6,8
INS00111635,8,148,130,148
INS00111635,18,148,130,148
INS00113108,18,151,110,151
INS00113108,8,151,110,151
INS00590135,8,120,110,120
INS00590135,18,120,110,120
INS00419167,18,209,199,209
INS00419167,8,209,199,209
INS00034949,18,178,157,178
INS00034949,8,178,157,178
INS00110255,8,25,24,25
INS00110255,18,25,24,25
INS00078487,18,200,185,200
INS00494207,18,96,68,96
INS00494207,8,96,68,96
INS00078487,8,200,185,200
INS00003466,5,47,19,47
INS00003466,16,47,19,47
INS00527967,8,171,160,171
INS00527967,18,171,160,171
INS00035876,18,145,130,145
INS00003466,4,5,2,5
INS00035876,8,145,130,145
INS00003466,18,99,40,99
INS00000963,18,353,231,295
INS00000963,16,121,79,101
INS00000963,5,208,136,174
INS00000963,4,24,16,20
INS00068976,18,171,133,163
INS00068976,8,171,133,163
INS00005916,18,65,39,65
INS00005916,5,55,33,55
INS00005916,4,10,6,10
INS00004007,18,13,3,13
INS00004007,5,13,3,13
INS00075653,8,46,32,32
INS00074401,8,50,42,50
INS00074401,18,50,42,50
INS00075653,18,46,32,32
INS00110428,8,12,12,12
INS00110428,18,12,12,12
INS00074666,8,149,145,149
INS00074666,18,149,145,149
INS00228286,18,352,250,352
INS00228286,5,352,250,352
INS00078338,18,178,156,178
INS00078338,8,178,156,178
INS00001479,18,267,170,267
INS00001479,4,41,26,41
INS00035913,8,34,33,34
INS00033849,18,140,119,125
INS00035913,18,34,33,34
INS00033849,8,140,119,125
INS00001479,5,226,144,226
INS00039977,18,146,142,146
INS00039977,8,146,142,146
INS00006380,18,104,57,65
INS00075725,8,99,85,99
INS00006380,5,81,44,50
INS00006380,14,23,13,15
INS00075725,18,99,85,99
INS00490843,8,63,60,63
INS00078879,18,107,93,107
INS00078879,8,107,93,107
INS00490843,18,63,60,63
INS00005795,5,25,16,25
INS00005795,18,25,16,25
INS00006409,2,10,8,9
INS00006409,18,333,270,314
INS00006409,12,21,17,19
INS00006409,4,26,21,23
INS00006409,5,276,224,263
INS00039995,8,96,95,96
INS00039995,18,96,95,96
INS00006740,5,120,120,120
INS00011318,18,55,55,55
INS00006740,12,3,3,3
INS00006740,8,120,120,120
INS00011318,12,55,55,55
INS00006740,18,245,245,245
INS00006740,14,2,2,2
INS00080209,8,113,76,113
INS00080209,18,113,76,113
INS00078131,8,30,29,30
INS00078131,18,30,29,30
INS00112437,8,72,61,72
INS00112437,18,72,61,72
INS00420352,18,99,95,99
INS00420352,8,99,95,99
INS00003043,5,152,51,60
INS00003043,16,23,8,9
INS00003043,4,14,4,5
INS00003043,18,189,63,74
INS00035792,18,197,180,197
INS00035792,8,197,180,197
INS00005934,5,25,8,25
INS00005934,18,25,8,25
INS00076730,18,70,56,70
INS00076730,8,70,56,70
INS00000939,5,443,362,443
INS00006427,5,157,68,157
INS00006427,18,186,80,186
INS00000939,4,46,38,46
INS00006427,4,29,12,29
INS00000939,18,489,400,489
INS00114749,18,180,170,180
INS00006772,18,99,65,99
INS00001777,5,32,5,15
INS00078335,8,118,105,118
INS00078335,18,118,105,118
INS00002659,18,198,125,198
INS00002659,2,15,9,15
INS00002659,4,18,11,18
INS00002659,5,165,105,165
INS00081552,18,50,49,50
INS00081552,8,50,49,50
INS00038658,8,130,127,130
INS00038658,18,130,127,130
INS00110130,18,149,120,149
INS00110130,8,149,120,149
INS00075805,18,250,230,250
INS00075805,8,250,230,250
INS00111851,18,80,75,80
INS00111851,8,80,75,80
INS00493423,5,30,18,25
INS00493423,18,30,18,25
INS00034176,8,104,75,104
INS00034176,18,104,75,104
INS00036026,8,75,43,75
INS00036026,18,75,43,75
INS00040541,18,85,85,85
INS00040541,8,85,85,85
INS00084420,5,296,157,173
INS00084420,2,18,9,10
INS00084420,18,325,172,190
INS00084420,4,11,6,7
INS00113105,18,296,294,296
INS00011148,18,290,260,290
INS00113105,8,296,294,296
INS00011148,12,290,260,290
INS00081073,18,50,26,50
INS00081073,8,50,26,50
INS00113278,18,202,166,202
INS00113278,8,202,166,202
INS00578326,18,79,70,79
INS00578326,5,79,70,79
INS00004216,4,6,3,4
INS00004216,5,43,22,31
INS00004216,18,49,25,35
INS00040364,18,71,71,71
INS00040364,8,71,71,71
INS00036505,8,180,168,180
INS00036505,18,180,168,180
INS00109917,18,96,89,96
INS00109917,8,96,89,96
INS00114920,18,108,104,108
INS00114920,8,108,104,108
INS00076404,8,74,58,74
INS00076404,18,74,58,74
INS00001465,4,15,9,15
INS00001465,5,161,96,161
INS00079020,18,62,61,62
INS00079020,8,62,61,62
INS00001465,18,187,112,187
INS00001465,6,11,7,11
INS00001859,18,76,15,37
INS00119317,12,30,26,30
INS00001859,5,76,15,37
INS00119317,18,30,26,30
INS00111413,18,49,45,49
INS00111413,8,49,45,49
INS00111715,8,45,40,45
INS00111715,18,45,40,45
INS00074988,18,120,109,120
INS00074988,8,120,109,120
INS00010921,8,144,118,144
INS00080981,18,70,66,70
INS00080981,8,70,66,70
INS00010921,18,144,118,144
INS00035796,18,104,95,104
INS00035796,8,104,95,104
INS00078739,18,70,65,70
INS00078739,8,70,65,70
INS00080385,8,66,50,66
INS00080385,18,66,50,66
INS00008421,18,80,77,80
INS00008421,14,80,77,80
INS00005064,4,54,34,54
INS00005064,16,23,15,23
INS00005064,5,296,188,296
INS00005064,18,373,237,373
INS00005836,18,25,18,25
INS00005836,4,4,3,4
INS00005836,5,21,15,21
INS00572959,18,16,16,16
INS00572959,5,16,16,16
INS00116453,18,33,17,33
INS00116453,5,29,15,29
INS00116453,4,4,2,4
INS00040768,8,182,176,182
INS00040768,18,182,176,182
INS00039708,8,138,110,138
INS00089018,2,1,1,1
INS00641544,6,7,6,7
INS00039708,18,138,110,138
INS00089018,14,13,8,13
INS00089018,15,1,1,1
INS00089018,4,1,1,1
INS00641544,5,79,68,79
INS00089018,16,2,1,2
INS00641544,4,24,21,24
INS00641544,18,110,95,110
INS00089018,18,18,12,18
INS00114775,8,60,55,60
INS00114775,18,60,55,60
INS00005376,5,167,98,130
INS00646529,8,43,27,43
INS00005376,19,33,19,26
INS00005376,10,4,2,3
INS00646529,18,43,27,43
INS00345083,8,100,75,100
INS00005376,16,4,2,3
INS00005376,18,225,131,175
INS00005376,4,5,3,4
INS00005376,6,12,7,9
INS00345083,18,100,75,100
INS00003511,18,25,13,25
INS00003511,4,4,2,4
INS00003511,5,21,11,21
INS00004352,18,20,8,20
INS00004352,5,20,8,20
INS00108811,8,120,90,120
INS00108811,18,120,90,120
INS00409874,5,63,53,63
INS00409874,4,8,7,8
INS00409874,18,71,60,71
INS00037464,18,180,145,180
INS00037464,8,180,145,180
INS00040405,18,90,54,82
INS00040405,8,90,54,82
INS00034321,18,114,75,114
INS00034321,8,114,75,114
INS00037858,18,123,123,123
INS00037858,8,123,123,123
INS00076722,8,120,115,120
INS00076722,18,120,115,120
INS00109886,18,207,180,207
INS00109886,8,207,180,207
INS00041035,18,158,150,158
INS00041035,12,53,50,53
INS00041035,16,105,100,105
INS00034690,18,109,90,109
INS00034690,8,109,90,109
INS00006687,8,120,120,120
INS00006687,5,122,12,110
INS00006687,16,4,4,4
INS00006687,18,274,164,262
INS00006687,12,28,28,28
INS00038596,18,84,65,84
INS00038596,8,84,65,84
INS00004761,5,94,73,94
INS00006156,18,331,245,300
INS00074574,18,99,97,99
INS00074574,8,99,97,99
INS00004761,4,14,11,14
INS00004761,18,112,87,112
INS00004761,6,4,3,4
INS00006156,4,46,34,42
INS00006156,16,15,11,14
INS00006156,5,270,200,244
INS00035558,18,49,39,49
INS00035558,8,49,39,49
INS00004117,4,4,2,4
INS00004117,18,25,10,25
INS00004117,5,21,8,21
INS00002942,18,100,77,100
INS00002942,16,74,57,74
INS00114749,8,180,170,180
INS00036436,8,120,117,120
INS00036436,18,120,117,120
INS00597663,18,79,70,79
INS00597663,8,79,70,79
INS00115161,18,29,21,29
INS00115161,14,29,21,29
INS00110576,8,120,114,120
INS00000732,6,10,10,10
INS00110576,18,120,114,120
INS00000732,5,465,450,465
INS00004155,18,25,3,25
INS00004155,5,25,3,25
INS00000732,4,31,30,31
INS00000732,18,528,512,528
INS00000732,15,8,8,8
INS00000732,2,14,14,14
INS00076937,18,151,120,151
INS00076937,8,151,120,151
INS00036115,8,95,65,95
INS00036115,18,95,65,95
INS00112955,18,101,98,101
INS00112955,8,101,98,101
INS00573768,8,54,50,54
INS00573768,18,54,50,54
INS00037193,8,38,33,38
INS00037193,18,38,33,38
INS00038561,18,100,98,100
INS00038561,8,100,98,100
INS00001642,1,4,3,4
INS00001642,16,394,305,394
INS00001642,2,7,5,7
INS00001642,4,16,12,16
INS00001642,18,550,426,550
INS00001642,5,129,101,129
INS00075265,18,139,120,120
INS00075265,8,139,120,120
INS00108665,18,112,73,112
INS00038020,18,124,120,124
INS00038020,8,124,120,124
INS00108665,5,96,68,96
INS00108665,4,16,5,16
INS00530738,18,26,13,26
INS00530738,5,26,13,26
INS00001654,2,107,95,107
INS00001654,16,69,62,69
INS00001654,6,84,75,84
INS00001654,10,36,32,36
INS00001654,5,721,643,721
INS00001654,18,1161,1036,1161
INS00001654,4,104,93,104
INS00001654,15,40,36,40
INS00076919,18,110,96,110
INS00076919,8,110,96,110
INS00112988,8,109,97,109
INS00112988,18,109,97,109
INS00040015,18,28,25,28
INS00040015,8,28,25,28
INS00004188,5,25,4,25
INS00004188,18,25,4,25
INS00408973,8,16,15,16
INS00408973,18,16,15,16
INS00644857,18,110,50,110
INS00644857,5,110,50,110
INS00106819,18,157,140,140
INS00106819,12,157,140,140
INS00077459,8,96,94,96
INS00077459,18,96,94,96
INS00035728,18,120,105,120
INS00035728,8,120,105,120
INS00081032,8,40,32,40
INS00081032,18,40,32,40
INS00492583,5,116,60,116
INS00492583,18,116,60,116
INS00034793,8,99,95,99
INS00034793,18,99,95,99
INS00114816,8,56,50,56
INS00114816,18,56,50,56
INS00077477,8,101,98,101
INS00077477,18,101,98,101
INS00076445,8,80,75,80
INS00076445,18,80,75,80
INS00004548,5,15,13,15
INS00004548,18,15,13,15
INS00080375,18,116,102,116
INS00080375,8,116,102,116
INS00006632,8,40,40,40
INS00006632,5,96,96,96
INS00006632,12,76,76,76
INS00006632,18,242,216,238
INS00006632,14,30,4,26
INS00002787,5,7,3,7
INS00002787,18,25,12,25
INS00002787,16,18,9,18
INS00111910,18,144,144,144
INS00111910,8,144,144,144
INS00075698,8,144,137,144
INS00075698,18,144,137,144
INS00080000,8,132,132,132
INS00080000,18,132,132,132
INS00029762,18,169,160,169
INS00038945,18,67,61,67
INS00590161,5,98,80,98
INS00038945,8,67,61,67
INS00029762,8,169,160,169
INS00590161,18,98,80,98
INS00111314,18,57,55,57
INS00111314,8,57,55,57
INS00040680,18,66,56,66
INS00040680,8,66,56,66
INS00080835,8,139,129,139
INS00080835,18,139,129,139
INS00039369,18,57,55,57
INS00039369,8,57,55,57
INS00080951,8,60,55,60
INS00080951,18,60,55,60
INS00033916,18,92,78,92
INS00033916,8,92,78,92
INS00109490,8,145,130,145
INS00109490,18,145,130,145
INS00076270,18,46,41,46
INS00006172,5,180,69,139
INS00076270,8,46,41,46
INS00006172,4,9,3,7
INS00006172,18,189,72,146
INS00108883,8,40,38,40
INS00108883,18,40,38,40
INS00038973,18,92,92,92
INS00038973,8,92,92,92
INS00483796,5,38,30,38
INS00483796,18,38,30,38
INS00112553,18,102,96,102
INS00112553,8,102,96,102
INS00038377,18,103,100,103
INS00038377,8,103,100,103
INS00113595,8,71,52,71
INS00113595,18,71,52,71
INS00112573,18,56,56,56
INS00112573,8,56,56,56
INS00039160,8,123,120,123
INS00039160,18,123,120,123
INS00544672,18,30,25,30
INS00544672,5,30,25,30
INS00113760,18,59,44,59
INS00113760,8,59,44,59
INS00078906,18,151,140,151
INS00078906,8,151,140,151
INS00001506,18,207,50,207
INS00001506,5,193,47,193
INS00001506,4,14,3,14
INS00004753,5,127,80,80
INS00004753,4,10,7,7
INS00004753,16,79,54,54
INS00004753,2,5,3,3
