ims_org_id,business_name,ttl_license_beds,ttl_census_beds,ttl_staffed_beds,bed_cluster_id
INS00590096,Renaissance Gardens Sedgebrook,134,44,134,1
INS00590097,Millers Health Center,21,14,21,1
INS00590099,Springhill Village,99,95,99,1
INS00590100,"Scottish Rite Park, Inc",41,38,41,1
INS00590101,"Edgewater A Wesley Active Life Community, LLC",40,35,40,1
INS00590102,Kansas Soldiers Home,86,58,86,1
INS00590104,Landmark of Lake Charles,177,112,177,2
INS00590107,Caretel Inns of Linden,60,55,60,1
INS00590108,Okemos Health and Rehabilitation Center,100,80,100,1
INS00590109,"Sisters, Servants of The Immaculate Heart of Mary",58,50,58,1
INS00590110,Valley Health Center,20,20,20,1
INS00590111,Gables of Boutwells Landing,108,99,108,1
INS00590112,Bedford Care Center of Marion,120,78,120,1
INS00590113,Independence Care Center of Perry County,123,98,123,1
INS00590114,Ackert Park Skilled Care Community,130,112,130,2
INS00590115,The Lighthouse Health Care Residences at Lakeside,36,33,36,1
INS00590116,Gardenside Long Term Care,39,38,39,1
INS00590117,Advanced Health Care of Albuquerque,47,45,47,1
INS00590120,Main Street Care Center,100,88,100,1
INS00590122,Homewood Residence at Richmond Heights Care Center,60,49,60,1
INS00590123,Covington Skilled Nursing and Rehabilitation Center,50,43,50,1
INS00590124,Rehab Pavilion at The Weils,29,24,24,1
INS00590125,Indianspring of Oakley,144,110,144,2
INS00590126,Concord Health and Rehabilitation Center,99,71,99,1
INS00590128,Sienna Extended Care and Rehabilitation,100,90,100,1
INS00590129,Renaissance Gardens at Maris Grove,66,40,44,1
INS00590130,Providence Point Healthcare Residence,63,58,63,1
INS00590131,Genesis Health Care at Spring Mill,22,15,22,1
INS00590132,Villa Toscana at Cypress Woods,120,100,120,1
INS00590134,Cedar View Rehabilitation and Healthcare Center,124,107,124,2
INS00590135,Cibolo Creek,120,110,120,2
INS00590136,Thatcher Brook Rehabilitation and Care,30,25,30,1
INS00590137,Aspen Ridge of Utah Valley,24,23,24,1
INS00590138,"Chatham Health and Rehabilitation Center, LLC",85,72,85,1
INS00590139,Mirabella Seattle,57,48,57,1
INS00590140,Rennes Health and Rehabilitation Center Weston,34,34,34,1
INS00590142,Oakview at University Village,48,45,48,1
INS00590143,Twin Oaks Rehabilitation and Nursing Center,99,80,99,1
INS00590144,Remington Medical Resort San Antonio,60,39,60,1
INS00590145,Royse City Health and Rehabilitation Center,124,110,124,2
INS00590146,Granite Mesa Health Center,124,95,124,1
INS00590147,Heritage Park of Katy Nursing and Rehabilitation,118,98,118,1
INS00590148,Bastrop Lost Pines Nursing and Rehabilitation Center,120,110,120,2
INS00590150,The Heights on Huebner,120,107,120,2
INS00590151,Regent Care Center of San Marcos,174,110,174,2
INS00590152,Copperas Hollow Nursing and Rehabilitation Center,90,60,90,1
INS00590153,Kendall House Wellness and Rehabilitation,40,34,40,1
INS00590154,Trucare Living Centers Columbus,104,70,104,1
INS00590155,Legend Oaks Healthcare and Rehabilitation West Houston,124,108,124,2
INS00590156,Hillcrest Baptist Medical Center Skilled Nursing Facility,20,16,20,1
INS00590157,Life Long Independent and Fitness in Richmond,33,22,33,1
INS00590158,Bandera Rehabilitation and Health Care Center,125,89,125,1
INS00590159,"The Village at Gleannloch Farms, Inc",35,34,35,1
INS00590160,Rock Creek Health and Rehabilitation,120,72,120,1
INS00590161,The Hampton Health Care Center at Willowbrook,98,80,98,1
INS00590162,The Belmont at Twin Creeks,112,110,112,2
INS00591434,Kootenai Behavioral Health Center,23,0,0,1
INS00591456,Northwest Center for Behavioral Health,28,28,28,1
INS00592002,Sacred Heart Hospital on the Gulf,25,6,19,1
INS00592194,Safe Haven Hospital,14,8,10,1
INS00592200,Acuity Specialty Hospital Bellaire,32,20,32,1
INS00592204,Baptist Behavioral Health,86,77,86,1
INS00592273,Methodist McKinney Hospital,19,5,15,1
INS00592280,Saint Josephs Hospital North,108,55,108,1
INS00592281,Aurora Medical Center Summit,117,50,117,1
INS00592283,Yale New Haven Medical Center,163,120,163,2
INS00592286,Arizona Regional Medical Center Apache Junction,30,7,30,1
INS00592287,Franciscan Saint Elizabeth Health,150,110,110,2
INS00592288,Oklahoma Heart Hospital South Campus,46,20,46,1
INS00592905,Baylor Orthopedic and Spine Hospital at Arlington,24,10,24,1
INS00593893,The Hospital for Advanced Medicine,60,57,60,1
INS00593942,Avera Saint Lukes Hospital Midland Campus,18,16,18,1
INS00593944,The Womens Hospital at Saint Joseph East,97,49,97,1
INS00594079,Methodist Heart Hospital,120,0,120,2
INS00594675,Aurora Behavioral Health System,75,60,75,1
INS00595356,Blue Valley Nursing Home,60,30,60,1
INS00596009,"Avante at Ocala, Inc",133,130,133,2
INS00596010,Regency Nursing Care Residence,99,80,99,1
INS00596045,Derby Health and Rehabilitation Center,74,69,74,1
INS00596047,Leonard Florence Center for Living,100,80,100,1
INS00596062,The Quarters at Des Peres,147,89,147,1
INS00596063,Universal Health Care,90,84,90,1
INS00596064,Bethany on 42nd,78,78,78,1
INS00596065,Saybrook Landing,99,87,99,1
INS00596079,McGregor at Overlook,25,22,25,1
INS00596080,Linville Court at the Cascades Verdae,22,18,22,1
INS00596081,Presbyterian Home of South Carolina,66,47,66,1
INS00596082,The Arboretum at the Woodlands,17,10,17,1
INS00596096,Dow Rummel Village,50,48,50,1
INS00596097,Villas of Mount Pleasant,150,82,150,1
INS00596098,Legacy Village Transitional Rehabilitation,40,27,40,1
INS00596113,Tylers Retreat at Iron Bridge,90,75,90,1
INS00596115,Dove Healthcare South,50,40,50,1
INS00596116,Mission Lodge,59,37,59,1
INS00596131,Grace Care Center at Northpointe,125,118,125,2
INS00596213,Valley Ranch Nursing and Rehabilitation Center,93,67,93,1
INS00596214,Saint James Health and Rehabilitation Center,90,72,90,1
INS00596215,Freedom Pointe at the Villages Rehabilitation,72,70,72,1
INS00596216,Malama Ohana Nursing and Rehabilitation Center,28,22,28,1
INS00596217,Hebrew Rehabilitation Center at NewBridge on the Charles,48,45,48,1
INS00596218,Pflugerville Nursing and Rehabilitation Center,120,94,120,1
INS00596219,Sandy Lake Rehabilitation and Care Center,124,90,124,1
INS00596220,Riverside Rehabilitation and Health Care Center,122,105,122,2
INS00596221,Lake Country Health and Rehabilitation Center,100,73,100,1
INS00596363,Good Samaritan Inpatient Rehabilitation Program,15,14,15,1
INS00597068,Loyola Recovery Foundation,25,15,15,1
INS00597475,White Oak of Waxhaw,100,96,100,1
INS00597638,Greenleaf Health Campus,110,99,110,1
INS00597650,Prairie Lakes Health Campus,132,124,132,2
INS00597654,Bellevue Medical Center,91,17,44,1
INS00597657,Kindred Hospital the Heights,42,32,42,1
INS00597661,OrthoColorado Hospital,48,0,48,1
INS00597663,Cypress Pointe Health Campus,79,70,79,1
INS00597678,"Flower Mound Hospital Partners, LLB",103,15,17,1
INS00597702,University Hospitals Siedman Cancer Center,120,120,120,2
INS00597726,"Marion County Care Facility of Community Care, Inc",46,35,38,1
INS00597766,Avera Marshall Behavioral Health Services,10,8,10,1
INS00597919,Colonial Vista Care Center,100,84,100,1
INS00597982,Battle Creek Health System Fieldstone Center,39,27,39,1
INS00598799,Healthsouth Rehabilitation Hospital of Northern Virginia,40,0,0,1
INS00599058,Methodist Womens Hospital,126,0,126,2
INS00599089,Meadowlake Behavioral Health Services,50,40,50,1
INS00599096,TMC Reba McEntire Center for Rehabilitation,21,15,21,1
INS00599183,Florence Community Healthcare,65,0,0,1
INS00599344,"LTAC Investors, LLC",36,0,36,1
INS00599424,Behavioral Health Pavilion of the Virginias,64,40,40,1
INS00599461,Sioux Center Community Hospital and Health Center Avera,90,63,90,1
INS00599558,"Westbury Community Hospital, LLC",137,0,0,2
INS00599638,Charlton Place Rehabilitation and Healthcare,65,60,65,1
INS00599639,Advanced Health Care of Glendale,54,45,54,1
INS00599640,"Jamestown Nursing and Rehabilitation, LLC",142,125,142,2
INS00599641,Vi at Highlands Ranch Skilled Nursing,24,12,24,1
INS00599642,Rio Grande Inn,60,49,60,1
INS00599643,Masonic Home of Delaware,25,21,25,1
INS00599644,Creasy Springs Health Campus,61,58,61,1
INS00599645,Jefferson Place,36,36,36,1
INS00599646,Old Jefferson Community Care Center,98,85,98,1
INS00599647,Encore at Turf Valley,63,45,63,1
INS00599648,Lifecare Greenbush Manor,40,38,40,1
INS00599649,Maples Health and Rehabilitation,135,127,135,2
INS00599650,Brookhaven Health Care,90,65,90,1
INS00599651,Hillcrest Country Estates,13,9,13,1
INS00599653,Manor Care Health Services Wingfield Hills,120,75,120,1
INS00599654,Spring Creek Rehabilitation and Nursing Care Center,186,179,186,2
INS00599655,The Rosewood Health Center,36,33,36,1
INS00599657,Sheyenne Crossings Care Center,64,58,64,1
INS00599658,The Vineyards at Concord,22,20,22,1
INS00599660,Tuscany Village Nursing Center,137,107,137,2
INS00599661,Brightwater Skilled Nursing Facility,66,46,66,1
INS00599662,Legend Oaks Healthcare and Rehabilitation Center of North Houston,124,95,86,1
INS00599663,The Carlyle at Stonebridge Park,112,86,112,1
INS00599665,Lakewood Manor,96,72,96,1
INS00599670,Remington Medical Resort Richardson,90,50,90,1
INS00599671,Founders Plaza Nursing and Rehabilitation,106,90,106,1
INS00599672,Pecan Valley Rehabilitation and Healthcare Center,124,106,124,2
INS00599778,Mountain States Health Alliance,80,0,0,1
INS00599783,Park City Medical Center,26,0,26,1
INS00600321,Kindred Hospital North Indiana,32,31,32,1
INS00600342,Colfax Health and Rehabilitation Center,68,56,68,1
INS00600394,Saint Theresa Specialty Hospital,44,18,20,1
INS00600422,Medical Center of McKinney Wysong Campus,77,63,77,1
INS00600424,Carrus Specialty Hospital,40,30,30,1
INS00600448,OakBend Medical Center at Williams Way,57,53,57,1
INS00600755,Plaza on the River Nursing and Rehabilitation Center,64,53,64,1
INS00601574,Community Senior Care Center Nursing Home,103,99,103,1
INS00601933,Miland E Knapp Rehabilitation Center,27,11,27,1
INS00601934,Providence Saint Peter Hospital Inpatient Rehabilitation Unit,19,17,19,1
INS00601949,Harsha Behavioral Center,36,18,20,1
INS00601956,Crossbridge Behavioral Health,42,0,42,1
INS00601957,Meyer Orthopedic Center,24,17,24,1
INS00601959,Oklahoma Heart Institute Hospital,104,0,104,2
INS00601960,Orthopaedic Hospital at Sentara CarePlex,18,12,18,1
INS00601961,Rocky Mountain Hospital for Children,63,0,63,1
INS00601962,Loudoun Adult Medical Psychiatric Services,20,15,20,1
INS00601963,Missouri Orthopaedic Institute,18,18,18,1
INS00601964,Connecticut Childrens Medical Center,12,6,12,1
INS00601965,"Spotsylvania Medical Center, Inc",126,0,126,2
INS00601967,Hoag Memorial Hospital Presbyterian,84,0,84,1
INS00601968,WakeMed Childrens Hospital,45,31,45,1
INS00601970,White Oak Health Campus,61,56,61,1
INS00602679,Via Christi Hospital on Saint Teresa Street,68,0,68,1
INS00602712,Reliant Rehabilitation Hospital,60,40,40,1
INS00602738,"Humble Surgical Hospital, LLC",36,30,36,1
INS00602851,Good Samaritan Society Bismarck,48,37,48,1
INS00602854,Good Samaritan Society Grand Island Village,14,13,14,1
INS00602855,Good Samaritan Society Grand Island Village,14,14,14,1
INS00603009,Providence Valdez Extended Care Center,10,10,10,1
INS00603477,Gibbs Cancer Center,30,28,30,1
INS00604356,OSS Orthopedic Hospital,30,23,30,1
INS00604368,Physicians Care Surgical Hospital,12,3,12,1
INS00604550,Mesquite Rehabilitation Institute,20,16,20,1
INS00604555,Reliant Mid-Cities,60,30,40,1
INS00604741,Marianjoy Rehabilitation Center of Palos Heights,80,78,80,1
INS00604744,The Rehabilitation Hospital of Southwest Virginia,25,22,25,1
INS00604745,University Virginia Transitional Care Hospital,40,5,40,1
INS00604747,Benjamin and Marian Schuster Heart Hospital,90,72,80,1
INS00604780,Hoag Orthopedic Institute,70,0,20,1
INS00605265,Mount Pleasant Hospital,85,15,55,1
INS00605381,Country Manor Long Term Care Pharmacy,165,154,165,2
INS00605524,Baylor Institute for Rehabilitation at Frisco,44,26,26,1
INS00605575,Methodist Hospital for Surgery,32,7,32,1
INS00605909,Beacon Childrens Hospital,24,0,0,1
INS00605981,"Columbus Hospital LTACH, LLC",63,32,63,1
INS00605998,Methodist West Houston Hospital,193,0,193,2
INS00606001,Bucks County Specialty Hospital,24,8,24,1
INS00606003,Banner Ironwood Medical Center,36,16,20,1
INS00606014,The Childrens Hospital at Bronson,81,65,81,1
INS00606022,Aurora Medical Center in Grafton,107,42,82,1
INS00606023,Weisman Childrens Rehabilitation Hospital,30,14,14,1
INS00606029,Saint John Broken Arrow,68,50,68,1
INS00606030,Adventist Medical Center Hanford,142,112,112,2
INS00606054,Kindred Hospital Springfield,50,0,0,1
INS00606075,Harbor Hospital of Southeast Texas,30,21,30,1
INS00606077,Saint Lukes Hospital at the Vintage,102,0,0,2
INS00606094,Wise Regional Health System,20,0,20,1
INS00606095,West River Health Campus,130,52,130,1
INS00606133,Columbia Saint Marys Hospital Milwaukee,312,218,300,3
INS00606138,Sacred Heart Childrens Hospital,106,0,106,2
INS00606222,Texarkana Behavioral Associates Texarkana,62,20,25,1
INS00606358,UAB Women and Infants Center,196,157,157,2
INS00607274,Clyde E Lassen State Veterans Nursing Home,120,110,120,2
INS00607298,Cypress Pointe Surgical Hospital,33,16,33,1
INS00607828,UPMC Hamot Womens Hospital,93,0,93,1
INS00607836,California Pacific Medical Center Psychiatric Unit,16,14,16,1
INS00608509,Acadiana Management Group Specialty Hospital,16,12,16,1
INS00608521,Heritage Park Surgical Hospital,10,9,10,1
INS00608676,Patients Choice Medical Center,29,14,29,1
INS00609006,Valley Hospital,122,0,0,2
INS00609146,Unity Hospital Saint Marys Campus,73,73,73,1
INS00609149,"Brentwood Meadows, LLC",24,18,24,1
INS00609979,"Salt Lake Behavioral Health, LLC",118,72,118,1
INS00610020,Sundance Behavioral Healthcare,56,20,56,1
INS00610416,Vibra Specialty Hospital of Desoto,40,20,40,1
INS00610482,The Louis and Peaches Owen Heart Hospital in Tyler,63,0,32,1
INS00610514,Texas Childrens Hospital West Campus,48,15,24,1
INS00610522,University Hospital Ahuja Medical Center,144,0,144,2
INS00610542,"Behavioral Healthcare Center at Columbia, Inc",20,7,20,1
INS00610605,Astoria Health and Rehab Center,120,60,60,1
INS00610609,Charlie Norwood VA Medical Center Downtown Division,155,155,155,2
INS00610810,John C Stennis Memorial Hospital,25,8,25,1
INS00610814,Kernersville Medical Center,50,24,27,1
INS00611174,Homewood at Frederick,120,120,120,2
INS00611276,Galveston Shriners Hospital for Children,30,11,30,1
INS00611286,Oak Creek Rehabilitation Center of Kimberly,45,36,45,1
INS00611480,Midwest Orthopdic Specialty Hospital,16,14,16,1
INS00611618,Loma Linda University Medical Center Murrieta,106,0,106,2
INS00611619,Allegiance Specialty Hospital of Greenville,39,8,39,1
INS00611620,Acuity Specialty Hospital of New Jersey,30,20,30,1
INS00611623,SwedishAmerican Medical Center Belvidere,55,10,55,1
INS00611624,Select Specialty Hospital Greensboro,30,18,30,1
INS00611681,Viera Hospital,84,50,84,1
INS00611683,Advanced Surgical Hospital,14,10,14,1
INS00614122,Allegiance Specialty Hospital of Mabelvale,40,15,40,1
INS00614256,"Texas Rehabilitation Hospital of Fort Worth, LLC",50,40,50,1
INS00614325,Regency Hospital of Central Georgia,60,50,60,1
INS00619227,KeyStone Center,130,104,104,2
INS00620214,Mercy Hospital Fore River,40,15,40,1
INS00627455,Greater Baltimore Medical Center,27,27,27,1
INS00631723,AMH Cath Labs LLC,48,25,48,1
INS00633465,Trillium Specialty Hospital East Valley,120,108,108,2
INS00633756,Fred and Lena Meijer Heart Center,130,117,125,2
INS00634140,Ridgewood Health Campus,132,84,132,1
INS00634498,Behavioral Health Center at Indian River Medical Center,34,26,28,1
INS00634524,Monrovia Memorial Hospital,49,30,49,1
INS00634527,West Kendall Baptist Hospital,133,0,0,2
INS00634536,University of Minnesota Amplatz Childrens Hospital,207,0,207,3
INS00634538,University of Texas Medical Branch TDCJ Hospital,85,75,85,1
INS00634540,Erlanger East Hospital Erlanger East Womens,50,0,50,1
INS00634843,Joyce Eisenberg Keefer Medical Center,10,10,10,1
INS00635269,Riverview Health Institute,12,10,12,1
INS00635329,Whitewater Valley Care Pavilion,30,20,30,1
INS00635517,Haven Behavioral Hospital,28,25,28,1
INS00635616,Orlando Health Behavioral Healthcare,80,60,80,1
INS00636481,Montgomery Childrens Specialty Center,54,54,54,1
INS00636482,Oasis Pavilion Nursing and Rehabilitation Center,134,100,134,1
INS00636483,Sierra Blanca Rehabilitation,112,100,112,1
INS00636484,Corning Therapy and Living Center,84,60,84,1
INS00636485,Katherines Place at Wedington,109,94,109,1
INS00636486,Presbyterian Village Inc,78,70,78,1
INS00636487,"Stonegate Villla Health and Rehabilitation, LLC",70,70,70,1
INS00636488,Gosnell Therapy and Living Center,70,57,70,1
INS00636489,Community Subacute and Transitional Care Center,57,49,57,1
INS00636490,Azura of Lakewood,103,100,100,1
INS00636491,Bay Village of Sarasota,95,55,55,1
INS00636492,Stevens Park Health and Rehabilitation Center LLC,50,50,50,1
INS00636493,Promontory Point Rehabilitation,30,26,30,1
INS00636494,Clare at Water Tower,32,32,32,1
INS00636495,Claremont Hanover Park,150,75,82,1
INS00636497,Greenleaf Living Center,110,90,110,1
INS00636499,Sweet Life at BrookDale Place,100,95,100,1
INS00636500,Providence Pavilion,63,55,63,1
INS00636501,Breckinridge Place,24,24,24,1
INS00636503,Fairview University Trans Services,64,34,64,1
INS00636504,James T Champion,116,90,100,1
INS00636505,Life Care Center of Florissant,90,85,90,1
INS00636506,Villa Theresa Haven,50,43,50,1
INS00636507,Creighton Area Health Services,47,42,47,1
INS00636508,Marquis Care at Centennial Hills,120,114,120,2
INS00636509,Manorcare Health Services Washington Township,120,97,120,1
INS00636510,Barnert Subacute Rehabilitation Center LLC,54,46,54,1
INS00636511,Good Shepherd Village at Endwell,32,31,32,1
INS00636512,Unihealth Post Acute Care Carolina Point,138,112,138,2
INS00636513,The Shannon Gray Rehabilitation and Recovery Center,150,130,150,2
INS00636514,Saint Gabriels Community,72,62,72,1
INS00636516,Deupree Cottages,24,24,24,1
INS00636517,Darby Glenn Nursing and Rehabilitation Center,100,93,100,1
