Donate ID,Donate Date,Gender,Deposit Amount,Preferred Color of Device,Ice Cream Products Consumed Per Week,Favorite Flavor Of Ice Cream,Donated To Kick Starter Before,Household Income,Do you own a Keurig,How many desserts do you eat a week
7756,07-07-19,male,336,white,4,vanilla,yes,,no,8
7757,07-07-19,male,174,white,5,specialty,yes,,yes,8
7758,07-07-19,male,345,silver,2,vanilla,yes,,yes,4
7759,07-07-19,female,282,blue,0,no preference,yes,<100K,yes,7
7760,07-07-19,female,133,black,4,swirl,yes,<100K,yes,3
7761,07-07-19,female,210,black,0,specialty,yes,<100K,yes,7
7762,07-07-19,female,270,white,1,vanilla,yes,<100K,yes,2
7763,07-07-19,female,228,silver,10,swirl,yes,<100K,yes,5
7764,07-07-19,female,280,blue,2,swirl,yes,<100K,yes,4
7765,07-07-19,female,255,silver,1,vanilla,yes,<100K,yes,1
7766,07-07-19,male,132,silver,8,swirl,yes,,yes,7
7767,07-07-19,female,115,black,7,no preference,yes,<100K,no,6
7768,07-07-19,male,242,no preference,3,specialty,yes,,yes,8
7769,07-07-19,female,377,silver,9,vanilla,yes,<100K,yes,6
7770,07-07-19,female,348,silver,6,chocolate,yes,<100K,yes,8
7771,07-07-19,female,245,no preference,4,swirl,yes,<100K,no,5
7772,07-07-19,male,280,white,5,swirl,yes,,yes,5
7773,07-07-19,female,136,red,2,vanilla,yes,<100K,yes,7
7774,07-07-19,male,129,red,7,specialty,yes,,yes,7
7775,07-07-19,female,178,silver,7,chocolate,yes,<100K,yes,1
7776,07-07-19,female,192,silver,5,swirl,yes,<100K,yes,1
7777,07-07-19,female,190,red,5,specialty,yes,<100K,yes,1
7778,07-07-19,female,260,silver,0,specialty,yes,<100K,yes,3
7779,07-07-19,female,165,white,6,vanilla,yes,<100K,yes,4
7780,07-07-19,male,155,no preference,5,swirl,yes,,yes,4
7781,07-07-19,female,290,blue,1,swirl,yes,<100K,yes,1
7782,07-07-19,female,389,silver,2,specialty,yes,<100K,no,7
7783,07-07-19,male,255,no preference,2,specialty,yes,>100K,yes,1
7784,07-07-19,male,359,white,10,no preference,yes,,yes,6
7785,07-07-19,male,250,silver,4,no preference,yes,>100K,yes,0
7786,07-07-19,male,237,red,3,specialty,yes,,no,7
7787,07-07-19,male,174,red,10,no preference,yes,,no,6
7788,07-07-19,male,194,silver,2,chocolate,yes,,no,7
7789,07-07-19,female,224,black,3,vanilla,yes,<100K,yes,3
7790,07-07-19,male,263,silver,4,specialty,yes,,yes,6
7791,07-07-19,female,341,red,3,swirl,yes,<100K,yes,1
7792,07-07-19,female,212,black,6,swirl,yes,<100K,yes,4
7793,07-07-19,female,378,white,1,chocolate,yes,<100K,yes,5
7794,07-07-19,female,326,black,5,specialty,yes,<100K,yes,5
7795,07-07-19,male,369,black,3,specialty,yes,>100K,yes,1
7796,07-07-19,female,131,no preference,1,vanilla,yes,<100K,yes,6
7797,07-07-19,female,247,silver,2,no preference,yes,<100K,yes,1
7798,07-07-19,male,258,black,8,no preference,yes,,yes,4
7799,07-07-19,female,384,blue,5,specialty,yes,<100K,yes,7
7800,07-07-19,male,400,black,4,swirl,yes,,yes,7
7801,07-07-19,female,372,red,1,no preference,yes,<100K,yes,0
7802,07-07-19,female,347,no preference,2,vanilla,yes,<100K,yes,6
7803,07-07-19,female,295,black,8,no preference,yes,<100K,yes,5
7804,07-07-19,female,116,blue,10,specialty,yes,<100K,no,7
7805,07-07-19,female,261,black,2,no preference,yes,<100K,yes,5
7806,07-07-19,female,371,blue,1,vanilla,yes,<100K,no,6
7807,07-07-19,female,164,no preference,1,specialty,yes,<100K,yes,0
7808,07-07-19,female,283,white,8,vanilla,yes,<100K,no,8
7809,07-07-19,female,228,silver,7,swirl,yes,<100K,yes,2
7810,07-07-19,female,385,no preference,8,no preference,yes,<100K,yes,1
7811,07-07-19,female,345,black,7,chocolate,yes,<100K,no,6
7812,07-07-19,male,115,black,4,vanilla,yes,,no,4
7813,07-07-19,male,187,white,4,no preference,yes,,no,7
7814,07-07-19,male,230,silver,2,no preference,yes,>100K,yes,2
7815,07-07-19,female,148,black,4,no preference,yes,<100K,yes,5
7816,07-07-19,female,342,blue,4,no preference,yes,<100K,no,8
7817,07-07-19,male,399,silver,2,vanilla,yes,>100K,yes,3
7818,07-07-19,female,272,white,2,no preference,yes,<100K,yes,2
7819,07-07-19,female,137,white,4,vanilla,yes,<100K,yes,2
7820,07-07-19,female,122,red,10,swirl,yes,<100K,yes,1
7821,07-07-19,female,398,black,5,specialty,yes,<100K,yes,7
7822,07-07-19,female,193,no preference,9,vanilla,yes,<100K,yes,2
7823,07-07-19,female,152,blue,3,swirl,yes,<100K,yes,3
7824,07-07-19,male,392,blue,5,swirl,yes,,yes,4
7825,07-07-19,female,145,black,3,no preference,yes,<100K,yes,4
7826,07-07-19,male,159,no preference,3,no preference,yes,,yes,5
7827,07-07-19,male,208,red,7,swirl,yes,>100K,yes,1
7828,07-07-19,female,192,silver,1,specialty,yes,<100K,yes,4
7829,07-07-19,female,389,red,2,no preference,yes,<100K,yes,4
7830,07-07-19,female,268,white,8,specialty,yes,<100K,yes,7
7831,07-07-19,male,208,blue,6,vanilla,yes,>100K,yes,1
7832,07-07-19,male,152,silver,8,no preference,yes,,yes,6
7833,07-07-19,female,235,black,10,vanilla,yes,<100K,yes,3
7834,07-07-19,female,249,silver,5,swirl,yes,<100K,yes,8
7835,07-07-19,male,101,silver,3,specialty,yes,,yes,4
7836,07-07-19,female,344,no preference,0,vanilla,yes,<100K,yes,4
7837,07-07-19,female,107,black,2,vanilla,yes,<100K,yes,2
7838,07-07-19,female,166,no preference,3,swirl,yes,<100K,yes,4
7839,07-07-19,female,160,black,9,swirl,yes,<100K,yes,4
7840,07-07-19,male,270,silver,7,specialty,yes,,no,6
7841,07-07-19,female,393,blue,5,specialty,yes,<100K,no,8
7842,07-07-19,female,220,white,5,specialty,yes,<100K,yes,7
7843,07-07-19,male,296,black,3,vanilla,yes,,yes,5
7844,07-07-19,male,152,black,8,no preference,yes,,no,7
7845,07-07-19,male,337,blue,9,chocolate,yes,,yes,8
7846,07-07-19,female,326,no preference,0,vanilla,yes,<100K,no,4
7847,07-07-19,female,317,no preference,1,specialty,yes,<100K,no,7
7848,07-07-19,male,201,white,2,chocolate,yes,,yes,5
7849,07-07-19,male,110,red,5,chocolate,yes,,yes,6
7850,07-07-19,male,224,silver,2,no preference,yes,,no,5
7851,07-07-19,female,187,white,9,no preference,yes,<100K,yes,1
7852,07-07-19,female,168,white,8,swirl,yes,<100K,no,7
7853,07-07-19,female,356,black,0,no preference,yes,<100K,yes,1
7854,07-07-19,male,359,blue,8,chocolate,yes,,no,6
7855,07-07-19,male,321,red,4,swirl,yes,,no,8
7856,07-07-19,female,213,silver,7,chocolate,yes,<100K,yes,7
7857,07-07-19,male,316,no preference,1,vanilla,yes,,yes,8
7858,07-07-19,female,361,blue,6,vanilla,yes,<100K,yes,4
7859,07-07-19,female,159,black,0,chocolate,yes,<100K,yes,0
7860,07-07-19,male,376,silver,0,no preference,yes,>100K,yes,2
7861,07-07-19,female,367,red,9,swirl,yes,<100K,no,8
7862,07-07-19,male,169,black,2,specialty,yes,>100K,yes,1
7863,07-07-19,female,384,red,0,no preference,yes,<100K,yes,7
7864,07-07-19,female,273,black,4,specialty,yes,<100K,yes,1
7865,07-07-19,female,218,silver,0,vanilla,yes,<100K,yes,8
7866,07-07-19,male,194,red,3,vanilla,yes,,yes,4
7867,07-07-19,female,119,white,4,swirl,yes,<100K,yes,2
7868,07-07-19,female,393,no preference,1,swirl,yes,<100K,yes,8
7869,07-07-19,female,333,silver,2,specialty,yes,<100K,no,5
7870,07-07-19,female,136,silver,0,specialty,yes,<100K,yes,3
7871,07-07-19,female,261,red,3,specialty,yes,<100K,yes,3
7872,07-07-19,male,353,white,10,no preference,yes,>100K,yes,2
7873,07-07-19,female,323,no preference,9,chocolate,no,<100K,yes,6
7874,07-07-19,female,151,blue,8,vanilla,yes,<100K,no,5
7875,07-07-19,female,199,no preference,8,swirl,yes,<100K,yes,4
7876,07-07-19,female,119,black,0,specialty,yes,<100K,yes,1
7877,07-07-19,female,183,silver,6,swirl,yes,<100K,no,6
7878,07-07-19,female,300,no preference,10,specialty,yes,<100K,no,6
7879,07-07-19,male,363,white,0,specialty,no,,yes,6
7880,07-07-19,female,265,blue,8,specialty,yes,<100K,yes,5
7881,07-07-19,male,158,no preference,1,vanilla,yes,>100K,yes,3
7882,07-07-19,female,301,no preference,3,no preference,no,<100K,yes,5
7883,07-07-19,male,165,silver,3,chocolate,yes,,yes,8
7884,07-07-19,female,168,white,4,chocolate,yes,<100K,yes,1
7885,07-07-19,female,247,silver,4,no preference,no,<100K,yes,5
7886,07-07-19,female,198,blue,3,chocolate,no,<100K,yes,7
7887,07-07-19,female,196,black,2,no preference,yes,<100K,yes,1
7888,07-07-19,male,213,white,1,specialty,yes,,yes,5
7889,07-07-19,female,348,blue,9,swirl,yes,<100K,yes,0
7890,07-07-19,male,306,silver,5,swirl,no,,yes,5
7891,07-07-19,male,253,black,4,chocolate,no,,yes,6
7892,07-07-19,female,188,no preference,3,vanilla,yes,<100K,yes,0
7893,07-07-19,female,174,black,5,chocolate,no,<100K,yes,8
7894,07-07-19,female,219,silver,10,vanilla,yes,<100K,no,7
7895,07-07-19,female,378,white,8,specialty,yes,<100K,yes,0
7896,07-07-19,female,296,white,5,no preference,yes,<100K,yes,8
7897,07-07-19,male,313,white,8,swirl,yes,,no,7
7898,07-07-19,male,279,black,10,specialty,no,,yes,7
7899,07-07-19,female,284,no preference,2,swirl,yes,<100K,yes,1
7900,07-07-19,female,335,black,0,no preference,yes,<100K,yes,0
7901,07-07-19,male,235,no preference,8,vanilla,yes,,yes,5
7902,07-07-19,female,182,no preference,3,no preference,yes,<100K,yes,8
7903,07-07-19,female,144,silver,1,chocolate,no,<100K,yes,4
7904,07-07-19,female,139,blue,9,swirl,yes,<100K,yes,1
7905,07-07-19,female,217,no preference,10,specialty,no,<100K,yes,8
7906,07-07-19,female,243,black,6,swirl,yes,<100K,no,8
7907,07-07-19,female,180,silver,8,vanilla,no,<100K,yes,4
7908,07-07-19,female,276,white,0,vanilla,yes,<100K,yes,2
7909,07-07-19,male,213,blue,0,specialty,yes,,no,4
7910,07-07-19,female,156,no preference,1,chocolate,yes,<100K,yes,4
7911,07-07-19,female,123,silver,0,no preference,yes,<100K,yes,3
7912,07-07-19,female,396,blue,1,chocolate,yes,<100K,no,6
7913,07-07-19,female,392,black,5,swirl,yes,<100K,yes,5
7914,07-07-19,male,365,no preference,5,chocolate,no,,yes,4
7915,07-07-19,female,221,silver,10,no preference,yes,<100K,yes,5
7916,07-07-19,male,238,white,4,vanilla,yes,>100K,yes,1
7917,07-07-19,male,165,red,3,specialty,yes,,no,8
7918,07-07-19,female,235,red,10,no preference,yes,<100K,yes,2
7919,07-07-19,male,371,black,10,swirl,no,,yes,8
7920,07-07-19,female,176,silver,6,swirl,yes,<100K,no,4
7921,07-07-19,female,269,red,7,specialty,no,<100K,yes,5
7922,07-07-19,female,354,silver,9,chocolate,yes,<100K,no,4
7923,07-07-19,female,183,white,4,specialty,no,<100K,yes,4
7924,07-07-19,male,400,no preference,2,specialty,no,,yes,6
7925,07-07-19,female,249,white,2,chocolate,yes,<100K,no,6
7926,07-07-19,female,367,blue,8,chocolate,yes,<100K,no,7
7927,07-07-19,female,199,white,10,vanilla,no,<100K,yes,6
7928,07-07-19,female,371,red,10,no preference,yes,<100K,yes,8
7929,07-07-19,female,192,no preference,6,vanilla,yes,<100K,yes,0
7930,07-07-19,female,212,white,7,no preference,yes,<100K,no,8
7931,07-07-19,female,130,no preference,10,vanilla,no,<100K,yes,6
7932,07-07-19,male,132,white,1,no preference,yes,,yes,8
7933,07-07-19,female,253,no preference,0,no preference,yes,<100K,yes,1
7934,07-07-19,female,349,silver,5,chocolate,yes,<100K,yes,2
7935,07-07-19,male,293,red,1,swirl,yes,,no,8
7936,07-07-19,male,148,no preference,1,swirl,yes,,yes,7
7937,07-07-19,female,190,silver,10,no preference,yes,<100K,yes,2
7938,07-07-19,male,169,no preference,2,specialty,yes,,no,8
7939,07-07-19,female,205,black,0,no preference,no,<100K,yes,7
7940,07-07-19,female,279,red,0,no preference,yes,<100K,no,4
7941,07-07-19,female,159,white,3,no preference,yes,<100K,yes,4
7942,07-07-19,female,134,red,1,no preference,yes,<100K,no,7
7943,07-07-19,female,353,red,2,no preference,yes,<100K,yes,5
7944,07-07-19,female,381,red,5,no preference,no,<100K,yes,8
7945,07-07-19,female,124,blue,2,no preference,no,<100K,yes,6
7946,07-07-19,male,397,black,3,swirl,yes,,no,7
7947,07-07-19,female,175,red,2,no preference,yes,<100K,yes,5
7948,07-07-19,female,384,black,8,no preference,yes,<100K,yes,5
7949,07-07-19,female,194,white,4,chocolate,yes,<100K,yes,3
7950,07-07-19,male,397,red,6,swirl,yes,,yes,6
7951,07-07-19,female,226,silver,0,swirl,yes,<100K,no,8
7952,07-07-19,male,267,red,10,chocolate,yes,,no,8
7953,07-07-19,female,385,silver,8,chocolate,no,<100K,yes,6
7954,07-07-19,female,130,no preference,7,chocolate,no,<100K,yes,4
7955,07-07-19,male,117,blue,1,chocolate,yes,,no,8
7956,07-07-19,female,263,red,6,swirl,yes,<100K,no,4
7957,07-07-19,female,104,blue,9,chocolate,yes,<100K,yes,3
7958,07-07-19,female,120,no preference,5,vanilla,no,<100K,yes,4
7959,07-07-19,female,290,blue,2,specialty,yes,<100K,no,7
7960,07-07-19,male,345,no preference,5,vanilla,yes,,yes,6
7961,07-07-19,female,179,red,5,chocolate,yes,<100K,no,6
7962,07-07-19,female,210,blue,0,vanilla,no,<100K,yes,4
7963,07-07-19,female,288,black,3,chocolate,yes,<100K,yes,1
7964,07-07-19,female,185,blue,10,specialty,yes,<100K,no,6
7965,07-07-19,male,144,black,0,swirl,yes,>100K,yes,2
7966,07-07-19,female,226,red,1,vanilla,yes,<100K,yes,8
7967,07-07-19,female,166,red,5,specialty,yes,<100K,yes,3
7968,07-07-19,female,204,no preference,1,no preference,no,<100K,yes,6
7969,07-07-19,female,213,black,8,no preference,yes,<100K,no,7
7970,07-07-19,male,366,no preference,4,specialty,yes,,no,5
7971,07-07-19,female,310,no preference,8,vanilla,yes,<100K,yes,1
7972,07-07-19,female,122,blue,5,vanilla,yes,<100K,no,6
7973,07-07-19,female,120,no preference,0,specialty,yes,<100K,yes,2
7974,07-07-19,male,321,silver,2,specialty,yes,,yes,4
7975,07-07-19,female,251,black,7,no preference,yes,<100K,no,7
7976,07-07-19,male,257,blue,2,specialty,yes,>100K,yes,3
7977,07-07-19,female,266,no preference,7,swirl,yes,<100K,yes,2
7978,07-07-19,female,173,red,0,swirl,no,<100K,yes,6
7979,07-07-19,female,183,blue,1,vanilla,yes,<100K,yes,7
7980,07-07-19,female,331,red,3,chocolate,no,<100K,yes,5
7981,07-07-19,female,167,white,7,no preference,no,<100K,yes,8
7982,07-07-19,female,252,no preference,2,specialty,yes,<100K,yes,3
7983,07-07-19,female,304,blue,4,swirl,yes,<100K,no,7
7984,07-07-19,male,384,silver,9,no preference,no,,yes,5
7985,07-07-19,female,375,no preference,0,no preference,yes,<100K,yes,8
7986,07-07-19,male,244,black,9,swirl,yes,,no,7
7987,07-07-19,male,146,white,9,specialty,yes,,no,4
7988,07-07-19,female,307,silver,5,chocolate,yes,<100K,yes,7
7989,07-07-19,female,340,red,10,swirl,yes,<100K,no,5
7990,07-07-19,female,236,white,9,vanilla,yes,<100K,yes,6
7991,07-07-19,female,316,white,3,swirl,no,<100K,yes,6
7992,07-07-19,male,226,no preference,1,chocolate,yes,,yes,5
7993,07-07-19,female,373,silver,6,vanilla,yes,<100K,yes,1
7994,07-07-19,female,361,blue,5,specialty,no,<100K,yes,4
7995,07-07-19,female,252,silver,4,no preference,yes,<100K,yes,6
7996,07-07-19,male,360,red,3,specialty,no,,yes,6
7997,07-07-19,male,263,red,1,chocolate,yes,>100K,yes,1
7998,07-07-19,female,199,red,9,specialty,yes,<100K,no,6
7999,07-07-19,female,319,blue,10,no preference,yes,<100K,no,7
8000,07-07-19,male,109,black,4,swirl,yes,>100K,yes,3
8001,07-07-19,male,200,no preference,0,specialty,no,,yes,5
8002,07-07-19,female,205,blue,0,specialty,yes,<100K,yes,0
8003,07-07-19,female,111,white,9,chocolate,yes,<100K,no,6
8004,07-07-19,female,162,black,1,vanilla,yes,<100K,yes,5
8005,07-07-19,female,128,blue,7,specialty,yes,<100K,no,6
8006,07-07-19,male,288,blue,8,no preference,yes,,no,5
8007,07-07-19,female,282,silver,6,specialty,yes,<100K,yes,1
8008,07-07-19,female,184,red,0,specialty,yes,<100K,yes,8
8009,07-07-19,male,352,blue,5,chocolate,yes,>100K,yes,1
8010,07-07-19,male,234,no preference,9,vanilla,yes,,yes,8
8011,07-07-19,female,206,silver,6,no preference,yes,<100K,yes,1
8012,07-07-19,female,261,black,5,specialty,no,<100K,yes,7
8013,07-07-19,female,248,no preference,5,chocolate,yes,<100K,yes,1
8014,07-07-19,female,204,silver,6,no preference,yes,<100K,yes,5
8015,07-07-19,male,258,silver,1,specialty,yes,>100K,yes,0
8016,07-07-19,male,166,red,3,specialty,yes,,yes,8
8017,07-07-19,female,175,no preference,9,no preference,no,<100K,yes,6
8018,07-07-19,male,312,red,8,swirl,no,,yes,7
8019,07-07-19,female,378,silver,5,chocolate,yes,<100K,no,7
8020,07-07-19,male,326,red,4,chocolate,no,,yes,8
8021,07-07-19,female,299,silver,10,no preference,yes,<100K,yes,2
8022,07-07-19,female,237,white,9,no preference,yes,<100K,no,4
8023,07-07-19,female,372,silver,2,specialty,yes,<100K,no,6
8024,07-07-19,female,275,white,2,no preference,yes,<100K,no,6
8025,07-07-19,male,323,no preference,3,specialty,no,,yes,6
8026,07-07-19,female,339,blue,0,chocolate,yes,<100K,no,8
8027,07-07-19,male,263,no preference,0,chocolate,no,,yes,8
8028,07-07-19,female,317,blue,5,vanilla,yes,<100K,no,5
8029,07-07-19,female,273,blue,2,no preference,yes,<100K,no,6
8030,07-07-19,female,241,silver,3,swirl,yes,<100K,yes,3
8031,07-07-19,female,389,no preference,7,specialty,yes,<100K,no,4
8032,07-07-19,male,119,red,3,specialty,no,,yes,4
8033,07-07-19,male,167,black,6,vanilla,yes,>100K,yes,0
8034,07-07-19,female,286,blue,6,vanilla,yes,<100K,yes,0
8035,07-07-19,male,193,silver,5,swirl,yes,>100K,yes,1
8036,07-07-19,female,182,blue,1,vanilla,yes,<100K,no,7
8037,07-07-19,female,398,white,10,vanilla,no,<100K,yes,5
8038,07-07-19,female,108,blue,2,no preference,yes,<100K,yes,0
8039,07-07-19,female,235,red,2,no preference,no,<100K,yes,4
8040,07-07-19,female,352,white,1,swirl,yes,<100K,yes,3
8041,07-07-19,female,151,black,8,vanilla,yes,<100K,yes,0
8042,07-07-19,female,124,red,5,vanilla,yes,<100K,yes,4
8043,07-07-19,female,291,white,3,swirl,yes,<100K,yes,3
8044,07-07-19,male,366,red,7,no preference,no,,yes,6
8045,07-07-19,female,207,black,3,swirl,yes,<100K,yes,3
8046,07-07-19,male,221,red,9,vanilla,yes,>100K,yes,2
8047,07-07-19,male,252,silver,5,no preference,yes,,yes,7
8048,07-07-19,male,160,white,1,specialty,yes,,no,4
8049,07-07-19,female,136,black,7,specialty,yes,<100K,yes,3
8050,07-07-19,female,304,silver,5,specialty,yes,<100K,yes,2
8051,07-07-19,male,261,red,8,no preference,yes,,yes,7
8052,07-07-19,female,120,blue,1,chocolate,yes,<100K,yes,0
8053,07-07-19,female,167,black,4,chocolate,no,<100K,yes,8
8054,07-07-19,male,241,silver,9,vanilla,yes,,yes,6
8055,07-07-19,female,182,white,3,vanilla,yes,<100K,yes,8
8056,07-07-19,female,257,no preference,3,specialty,yes,<100K,no,6
8057,07-07-19,female,126,blue,3,specialty,yes,<100K,no,8
8058,07-07-19,female,328,no preference,6,specialty,yes,<100K,yes,5
8059,07-07-19,female,173,blue,0,no preference,yes,<100K,no,6
8060,07-07-19,female,255,red,7,swirl,yes,<100K,yes,5
8061,07-07-19,female,167,no preference,2,specialty,yes,<100K,yes,2
8062,07-07-19,female,373,blue,7,specialty,yes,<100K,no,4
8063,07-07-19,female,339,black,0,chocolate,no,<100K,yes,5
8064,07-07-19,female,300,silver,0,swirl,no,<100K,yes,6
8065,07-07-19,female,275,silver,7,specialty,no,<100K,yes,8
8066,07-07-19,female,166,white,5,no preference,yes,<100K,no,6
8067,07-07-19,female,381,white,3,specialty,yes,<100K,yes,5
8068,07-07-19,male,240,white,1,vanilla,yes,,yes,6
8069,07-07-19,female,182,no preference,1,no preference,yes,<100K,no,6
8070,07-07-19,male,374,red,7,specialty,yes,,yes,8
8071,07-07-19,female,204,red,3,swirl,yes,<100K,yes,2
8072,07-07-19,female,161,blue,8,specialty,yes,<100K,yes,6
8073,07-07-19,female,287,black,2,specialty,no,<100K,yes,6
8074,07-07-19,female,167,no preference,7,chocolate,yes,<100K,yes,0
8075,07-07-19,male,278,white,9,swirl,yes,>100K,yes,0
8076,07-07-19,female,287,red,0,swirl,no,<100K,yes,5
8077,07-07-19,female,113,no preference,0,specialty,yes,<100K,yes,1
8078,07-07-19,female,343,silver,6,no preference,no,<100K,yes,8
8079,07-07-19,male,235,silver,6,specialty,yes,,yes,4
8080,07-07-19,female,396,white,7,chocolate,yes,<100K,yes,1
8081,07-07-19,female,340,silver,2,chocolate,yes,<100K,yes,2
8082,07-07-19,female,164,silver,1,specialty,yes,<100K,no,6
8083,07-07-19,female,293,white,4,specialty,yes,<100K,yes,4
8084,07-07-19,female,395,black,2,no preference,yes,<100K,yes,2
8085,07-07-19,female,393,no preference,1,swirl,yes,<100K,no,7
8086,07-07-19,female,125,white,9,chocolate,yes,<100K,yes,6
8087,07-07-19,male,363,no preference,0,chocolate,yes,>100K,yes,3
8088,07-07-19,female,192,white,0,specialty,no,<100K,yes,5
8089,07-07-19,female,141,no preference,9,swirl,yes,<100K,yes,2
8090,07-07-19,female,183,red,6,specialty,yes,<100K,yes,1
8091,07-07-19,female,288,white,6,specialty,yes,<100K,yes,2
8092,07-07-19,female,383,blue,5,chocolate,yes,<100K,yes,0
8093,07-07-19,female,328,blue,4,no preference,yes,<100K,no,6
8094,07-07-19,male,290,red,10,no preference,yes,,yes,4
8095,07-07-19,female,110,silver,5,no preference,yes,<100K,yes,7
8096,07-07-19,male,111,red,4,specialty,yes,,no,7
8097,07-07-19,male,302,blue,7,specialty,no,,yes,7
8098,07-07-19,male,376,red,1,specialty,yes,,yes,5
8099,07-07-19,female,108,black,5,specialty,yes,<100K,yes,3
8100,07-07-19,male,394,black,3,no preference,yes,>100K,yes,3
8101,07-07-19,female,322,no preference,5,no preference,no,<100K,yes,4
8102,07-07-19,male,315,no preference,10,swirl,yes,,yes,4
8103,07-07-19,female,188,silver,6,swirl,no,<100K,yes,5
8104,07-07-19,female,182,red,8,no preference,no,<100K,yes,7
8105,07-07-19,male,161,blue,7,no preference,no,,yes,8
8106,07-07-19,female,389,no preference,7,no preference,no,<100K,yes,6
8107,07-07-19,male,188,black,1,swirl,yes,,no,5
8108,07-07-19,female,181,black,9,chocolate,yes,<100K,yes,6
8109,07-07-19,female,109,black,10,swirl,no,<100K,yes,8
8110,07-07-19,female,319,no preference,8,swirl,yes,<100K,yes,3
8111,07-07-19,female,171,black,6,vanilla,yes,<100K,no,4
8112,07-07-19,female,279,red,2,swirl,yes,<100K,yes,4
8113,07-07-19,female,236,silver,9,no preference,yes,<100K,yes,0
8114,07-07-19,female,178,silver,6,vanilla,yes,<100K,yes,4
8115,07-07-19,female,386,red,3,no preference,yes,<100K,no,4
8116,07-07-19,male,346,silver,4,chocolate,yes,>100K,yes,0
8117,07-07-19,female,377,silver,1,chocolate,yes,<100K,yes,3
